# Type: scattered data
# Version: 4
# Description: Exported paths data from database:offshore5.dwd
# Format: fixed
# Field: wellid 1 15 non-numeric
# Field: md 16 25
# Field: "tvdss (z)" 26 35
# Field: x 36 45
# Field: y 46 55
# Field: linecol 50 53 non-numeric
# Field: symbol 54 57 non-numeric
# Field: commonid 59 62 non-numeric
# Projection: Transverse Mercator
# Units: meters
# Ellipsoid: Hayford International 1924
# Scale_Factor_at_Central_Meridian: 0.999600
# Central_Meridian: 45 30 15.000000 E
# Latitude_of_Origin: 15 30 10.000000 N
# False_Easting: 100000.000000
# False_Northing: 500000.000000
# End:
367-22R        3506.10   -2228.00  55669.60  111322.40 
367-22R        3516.30   -2238.20  55669.60  111322.20 
367-22R        3526.40   -2248.30  55669.60  111321.90 
367-22R        3536.50   -2258.40  55669.60  111321.70 
367-22R        3546.70   -2268.60  55669.60  111321.50 
367-22R        3556.80   -2278.70  55669.50  111321.20 
367-22R        3566.90   -2288.80  55669.50  111321.00 
367-22R        3577.10   -2299.00  55669.50  111320.80 
367-22R        3587.20   -2309.10  55669.50  111320.60 
367-22R        3597.30   -2319.20  55669.50  111320.30 
367-22R        3607.50   -2329.40  55669.40  111320.10 
367-22R        3617.60   -2339.50  55669.40  111319.90 
367-22R        3627.70   -2349.60  55669.30  111319.70 
367-22R        3637.90   -2359.80  55669.30  111319.50 
367-22R        3648.00   -2369.90  55669.20  111319.20 
367-22R        3658.10   -2380.00  55669.20  111319.00 
367-22R        3668.30   -2390.20  55669.20  111318.80 
367-22R        3678.40   -2400.30  55669.10  111318.60 
367-22R        3688.50   -2410.50  55669.10  111318.40 
367-22R        3698.70   -2420.60  55669.00  111318.20 
367-22R        3708.80   -2430.70  55668.90  111317.90 
367-22R        3718.90   -2440.90  55668.90  111317.80 
367-22R        3729.10   -2451.10  55668.90  111317.60 
367-22R        3739.20   -2461.20  55668.80  111317.30 
367-22R        3749.30   -2471.30  55668.80  111317.10 
367-22R        3759.50   -2481.40  55668.80  111316.90 
367-22R        3769.60   -2491.60  55668.70  111316.70 
367-22R        3779.70   -2501.60  55668.70  111316.50 
367-22R        3789.90   -2511.80  55668.70  111316.30 
367-22R        3800.00   -2522.00  55668.60  111316.00 
367-22R        3810.10   -2532.10  55668.60  111315.80 
367-22R        3820.30   -2542.30  55668.60  111315.60 
367-22R        3830.40   -2552.40  55668.50  111315.40 
367-22R        3840.50   -2562.50  55668.50  111315.20 
367-22R        3850.70   -2572.70  55668.50  111315.00 
367-22R        3860.80   -2582.70  55668.40  111314.70 
367-22R        3870.90   -2592.80  55668.40  111314.50 
367-22R        3881.10   -2603.00  55668.40  111314.20 
367-22R        3891.20   -2613.10  55668.40  111314.10 
367-22R        3901.30   -2623.20  55668.40  111313.90 
367-22R        3911.50   -2633.40  55668.40  111313.60 
367-22R        3921.60   -2643.50  55668.40  111313.40 
367-22R        3931.70   -2653.60  55668.40  111313.20 
367-22R        3941.90   -2663.80  55668.40  111312.90 
367-22R        3952.00   -2673.90  55668.40  111312.70 
367-22R        3962.10   -2684.00  55668.40  111312.50 
367-22R        3972.30   -2694.10  55668.40  111312.20 
367-22R        3982.40   -2704.20  55668.50  111312.00 
367-22R        3992.50   -2714.30  55668.50  111311.80 
367-22R        4002.70   -2724.60  55668.50  111311.50 
367-22R        4012.80   -2734.70  55668.50  111311.30 
367-22R        4022.90   -2744.80  55668.40  111311.10 
367-22R        4033.10   -2754.90  55668.40  111310.90 
367-22R        4043.20   -2765.00  55668.40  111310.60 
367-22R        4053.30   -2775.20  55668.40  111310.40 
367-22R        4063.50   -2785.40  55668.40  111310.20 
367-22R        4073.60   -2795.50  55668.40  111310.00 
367-22R        4083.70   -2805.60  55668.40  111309.80 
367-22R        4093.90   -2815.70  55668.40  111309.50 
367-22R        4104.00   -2825.80  55668.30  111309.30 
367-22R        4114.10   -2835.90  55668.30  111309.10 
367-22R        4124.30   -2846.10  55668.30  111308.90 
367-22R        4134.40   -2856.20  55668.20  111308.60 
367-22R        4144.50   -2866.30  55668.20  111308.40 
367-22R        4154.70   -2876.50  55668.20  111308.20 
367-22R        4164.80   -2886.60  55668.10  111308.00 
367-22R        4174.90   -2896.70  55668.10  111307.70 
367-22R        4185.10   -2906.90  55668.00  111307.50 
367-22R        4195.20   -2917.00  55667.90  111307.30 
367-22R        4205.30   -2927.10  55667.80  111307.10 
367-22R        4215.50   -2937.30  55667.70  111306.80 
367-22R        4225.60   -2947.30  55667.60  111306.60 
367-22R        4235.70   -2957.40  55667.50  111306.30 
367-22R        4245.90   -2967.60  55667.40  111306.10 
367-22R        4256.00   -2977.70  55667.30  111305.90 
367-22R        4266.10   -2987.80  55667.20  111305.70 
367-22R        4276.30   -2998.00  55667.10  111305.40 
367-22R        4286.40   -3008.10  55667.00  111305.20 
367-22R        4296.50   -3018.20  55666.90  111304.90 
367-22R        4306.70   -3028.40  55666.80  111304.70 
367-22R        4316.80   -3038.50  55666.60  111304.50 
367-22R        4326.90   -3048.60  55666.50  111304.30 
367-22R        4337.10   -3058.90  55666.30  111304.10 
367-22R        4347.20   -3068.90  55666.20  111303.90 
367-22R        4357.30   -3079.10  55666.00  111303.70 
367-22R        4367.50   -3089.30  55665.90  111303.60 
367-22R        4377.60   -3099.40  55665.70  111303.40 
367-22R        4387.70   -3109.50  55665.50  111303.30 
367-22R        4397.90   -3119.70  55665.30  111303.10 
367-22R        4408.00   -3129.80  55665.10  111303.00 
367-22R        4418.10   -3139.90  55665.00  111302.90 
367-22R        4428.30   -3150.10  55664.80  111302.80 
367-22R        4438.40   -3160.20  55664.60  111302.60 
367-22R        4448.50   -3170.30  55664.40  111302.50 
367-22R        4458.70   -3180.50  55664.20  111302.40 
367-22R        4468.80   -3190.60  55664.00  111302.30 
367-22R        4478.90   -3200.70  55663.80  111302.20 
367-22R        4489.10   -3210.90  55663.60  111302.10 
367-22R        4499.20   -3221.00  55663.40  111302.00 
367-22R        4509.30   -3231.10  55663.20  111302.00 
367-22R        4519.50   -3241.30  55663.00  111301.90 
367-22R        4529.60   -3251.30  55662.80  111301.80 
367-22R        4539.70   -3261.40  55662.60  111301.80 
367-22R        4549.90   -3271.60  55662.40  111301.70 
367-22R        4560.00   -3281.70  55662.20  111301.70 
367-22R        4570.10   -3291.80  55662.00  111301.70 
367-22R        4580.30   -3302.00  55661.70  111301.60 
367-22R        4590.40   -3312.10  55661.50  111301.60 
367-22R        4600.50   -3322.20  55661.30  111301.50 
367-22R        4610.70   -3332.40  55661.10  111301.50 
367-22R        4620.80   -3342.50  55660.90  111301.40 
367-22R        4630.90   -3352.60  55660.70  111301.40 
367-22R        4641.10   -3362.80  55660.50  111301.30 
367-22R        4651.20   -3372.90  55660.20  111301.30 
367-22R        4661.30   -3383.00  55660.00  111301.20 
367-22R        4671.50   -3393.20  55659.80  111301.20 
367-22R        4681.60   -3403.20  55659.70  111301.10 
367-22R        4691.70   -3413.30  55659.50  111301.10 
367-22R        4701.90   -3423.50  55659.30  111301.00 
367-22R        4712.00   -3433.60  55659.10  111300.90 
367-22R        4722.10   -3443.70  55658.80  111300.80 
367-22R        4732.30   -3453.80  55658.70  111300.80 
367-22R        4742.40   -3463.90  55658.50  111300.70 
367-22R        4752.50   -3474.00  55658.20  111300.60 
367-22R        4762.70   -3484.20  55658.00  111300.50 
367-22R        4772.80   -3494.30  55657.90  111300.40 
367-22R        4782.90   -3504.40  55657.70  111300.20 
367-22R        4793.10   -3514.60  55657.50  111300.10 
367-22R        4803.20   -3524.70  55657.30  111300.00 
367-22R        4813.30   -3534.80  55657.10  111299.90 
367-22R        4823.50   -3545.00  55657.00  111299.70 
367-22R        4833.60   -3555.10  55656.80  111299.50 
367-22R        4843.70   -3565.20  55656.70  111299.30 
367-22R        4853.90   -3575.40  55656.60  111299.20 
367-22R        4864.00   -3585.50  55656.60  111298.90 
367-22R        4874.10   -3595.60  55656.50  111298.70 
367-22R        4884.30   -3605.80  55656.40  111298.60 
367-22R        4894.40   -3616.00  55656.30  111298.40 
367-22R        4904.50   -3626.10  55656.10  111298.20 
367-22R        4914.70   -3636.30  55656.00  111298.00 
367-22R        4924.80   -3646.40  55655.90  111297.80 
367-22R        4934.90   -3656.40  55655.80  111297.60 
367-22R        4945.10   -3666.60  55655.80  111297.40 
367-22R        4955.20   -3676.70  55655.70  111297.20 
367-22R        4965.30   -3686.80  55655.60  111297.00 
367-22R        4975.50   -3697.00  55655.50  111296.80 
367-22R        4985.60   -3707.10  55655.50  111296.50 
367-22R        4995.70   -3717.30  55655.50  111296.20 
367-22R        5005.90   -3727.50  55655.40  111296.00 
367-22R        5016.00   -3737.60  55655.40  111295.70 
367-22R        5026.10   -3747.60  55655.40  111295.50 
367-22R        5036.30   -3757.80  55655.40  111295.20 
367-22R        5046.40   -3767.90  55655.40  111294.90 
367-22R        5056.50   -3778.00  55655.30  111294.70 
367-22R        5066.70   -3788.20  55655.30  111294.40 
367-22R        5076.80   -3798.30  55655.40  111294.10 
367-22R        5086.90   -3808.40  55655.40  111293.80 
367-22R        5097.10   -3818.60  55655.40  111293.50 
367-22R        5107.20   -3828.70  55655.40  111293.20 
367-22R        5117.30   -3838.80  55655.50  111292.80 
367-22R        5127.50   -3849.00  55655.50  111292.50 
367-22R        5137.60   -3859.10  55655.60  111292.20 
367-22R        5147.70   -3869.20  55655.70  111291.80 
367-22R        5157.90   -3879.40  55655.70  111291.50 
367-22R        5168.00   -3889.50  55655.80  111291.10 
367-22R        5178.10   -3899.60  55655.90  111290.80 
367-22R        5188.30   -3909.80  55656.00  111290.40 
367-22R        5198.40   -3919.90  55656.10  111290.10 
367-22R        5208.50   -3929.90  55656.20  111289.70 
367-22R        5218.70   -3940.10  55656.20  111289.40 
367-22R        5228.80   -3950.20  55656.30  111289.00 
367-22R        5238.90   -3960.30  55656.40  111288.70 
367-22R        5249.10   -3970.50  55656.40  111288.30 
367-22R        5259.20   -3980.60  55656.50  111288.00 
367-22R        5269.30   -3990.70  55656.60  111287.60 
367-22R        5279.50   -4000.90  55656.60  111287.20 
367-22R        5289.60   -4011.00  55656.70  111286.90 
367-22R        5299.70   -4021.10  55656.70  111286.50 
367-22R        5309.90   -4031.20  55656.80  111286.10 
367-22R        5320.00   -4041.30  55656.90  111285.70 
367-22R        5330.10   -4051.40  55656.90  111285.40 
367-22R        5340.30   -4061.60  55657.00  111285.00 
367-22R        5350.40   -4071.70  55657.10  111284.60 
367-22R        5360.50   -4081.80  55657.10  111284.20 
367-22R        5370.70   -4092.00  55657.10  111283.90 
367-22R        5380.80   -4102.10  55657.20  111283.50 
367-22R        5390.90   -4112.20  55657.20  111283.10 
367-22R        5401.10   -4122.40  55657.20  111282.70 
367-22R        5411.20   -4132.50  55657.30  111282.30 
367-22R        5421.30   -4142.60  55657.30  111282.00 
367-22R        5431.50   -4152.80  55657.40  111281.60 
367-22R        5441.60   -4162.90  55657.40  111281.30 
367-22R        5451.70   -4172.90  55657.50  111280.90 
367-22R        5461.90   -4183.10  55657.50  111280.60 
367-22R        5472.00   -4193.20  55657.50  111280.30 
367-22R        5482.10   -4203.30  55657.60  111280.00 
367-22R        5492.30   -4213.50  55657.60  111279.60 
367-22R        5502.40   -4223.60  55657.60  111279.30 
367-22R        5512.50   -4233.60  55657.60  111278.90 
367-22R        5522.70   -4243.90  55657.60  111278.50 
367-22R        5532.80   -4254.00  55657.70  111278.20 
367-22R        5542.90   -4264.10  55657.70  111277.80 
367-22R        5553.10   -4274.30  55657.80  111277.50 
367-22R        5563.20   -4284.40  55657.80  111277.10 
367-22R        5573.30   -4294.50  55657.80  111276.80 
367-22R        5583.50   -4304.70  55657.90  111276.40 
367-22R        5593.60   -4314.80  55657.90  111276.00 
367-22R        5603.70   -4324.90  55657.90  111275.60 
367-22R        5613.90   -4335.10  55658.00  111275.20 
367-22R        5624.00   -4345.20  55658.00  111274.90 
367-22R        5634.10   -4355.30  55658.00  111274.50 
367-22R        5644.30   -4365.50  55658.10  111274.00 
367-22R        5654.40   -4375.50  55658.10  111273.60 
367-22R        5664.50   -4385.60  55658.10  111273.20 
367-22R        5674.70   -4395.80  55658.10  111272.70 
367-22R        5684.80   -4406.00  55658.10  111272.20 
367-22R        5694.90   -4416.10  55658.10  111271.80 
367-22R        5705.10   -4426.30  55658.10  111271.30 
367-22R        5715.20   -4436.40  55658.10  111270.80 
367-22R        5725.30   -4446.50  55658.00  111270.40 
367-22R        5735.50   -4456.70  55658.00  111269.90 
367-22R        5745.60   -4466.70  55657.90  111269.40 
367-22R        5755.70   -4476.80  55657.90  111269.00 
367-22R        5765.90   -4487.00  55657.80  111268.50 
367-22R        5776.00   -4497.10  55657.80  111268.00 
367-22R        5786.10   -4507.20  55657.70  111267.60 
367-22R        5796.30   -4517.40  55657.70  111267.10 
367-22R        5806.40   -4527.50  55657.60  111266.60 
367-22R        5816.50   -4537.50  55657.60  111266.20 
367-22R        5826.70   -4547.70  55657.60  111265.70 
367-22R        5836.80   -4557.80  55657.50  111265.20 
367-22R        5846.90   -4567.90  55657.50  111264.80 
367-22R        5857.10   -4578.10  55657.40  111264.30 
367-22R        5867.20   -4588.20  55657.40  111263.80 
367-22R        5877.30   -4598.30  55657.30  111263.30 
367-22R        5887.50   -4608.50  55657.30  111262.90 
367-22R        5897.60   -4618.60  55657.30  111262.40 
367-22R        5907.70   -4628.70  55657.30  111261.90 
367-22R        5917.90   -4638.90  55657.30  111261.40 
367-22R        5928.00   -4648.90  55657.30  111260.90 
367-22R        5938.10   -4659.00  55657.30  111260.40 
367-22R        5948.30   -4669.20  55657.30  111259.90 
367-22R        5958.40   -4679.30  55657.30  111259.40 
367-22R        5968.50   -4689.40  55657.30  111258.90 
367-22R        5978.70   -4699.60  55657.30  111258.30 
367-22R        5988.80   -4709.70  55657.40  111257.80 
367-22R        5998.90   -4719.70  55657.40  111257.20 
367-22R        6009.10   -4729.90  55657.40  111256.60 
367-22R        6019.20   -4740.00  55657.40  111256.10 
367-22R        6029.30   -4750.10  55657.40  111255.50 
367-22R        6039.50   -4760.30  55657.40  111254.90 
367-22R        6049.60   -4770.40  55657.40  111254.30 
367-22R        6059.70   -4780.40  55657.50  111253.70 
367-22R        6069.90   -4790.60  55657.50  111253.10 
367-22R        6080.00   -4800.70  55657.50  111252.50 
367-22R        6090.10   -4810.80  55657.60  111251.90 
367-22R        6100.30   -4821.00  55657.60  111251.30 
367-22R        6110.40   -4831.00  55657.70  111250.60 
367-22R        6120.50   -4841.10  55657.70  111250.00 
367-22R        6130.70   -4851.30  55657.80  111249.30 
367-22R        6140.80   -4861.40  55657.80  111248.70 
367-22R        6150.90   -4871.50  55657.90  111248.00 
367-22R        6161.10   -4881.70  55657.90  111247.40 
367-22R        6171.20   -4891.70  55658.00  111246.80 
367-22R        6181.30   -4901.80  55658.10  111246.10 
367-22R        6191.50   -4912.00  55658.20  111245.50 
367-22R        6201.60   -4922.10  55658.20  111244.80 
367-22R        6211.70   -4932.20  55658.30  111244.10 
367-22R        6221.90   -4942.30  55658.40  111243.40 
367-22R        6232.00   -4952.40  55658.50  111242.80 
367-22R        6242.10   -4962.50  55658.50  111242.20 
367-22R        6252.30   -4972.60  55658.60  111241.50 
367-22R        6262.40   -4982.70  55658.70  111240.90 
367-22R        6272.50   -4992.80  55658.80  111240.20 
367-22R        6282.70   -5003.00  55658.80  111239.50 
367-22R        6292.80   -5013.00  55658.90  111238.80 
367-22R        6302.90   -5023.10  55659.00  111238.20 
367-22R        6313.10   -5033.30  55659.10  111237.60 
367-22R        6323.20   -5043.40  55659.10  111237.00 
367-22R        6333.30   -5053.50  55659.20  111236.30 
367-22R        6343.50   -5063.60  55659.30  111235.70 
367-22R        6353.60   -5073.70  55659.40  111235.00 
367-22R        6363.70   -5083.80  55659.50  111234.40 
367-22R        6373.90   -5094.00  55659.60  111233.70 
367-22R        6384.00   -5104.00  55659.70  111233.10 
367-22R        6394.10   -5114.10  55659.80  111232.50 
367-22R        6404.30   -5124.30  55660.00  111231.90 
367-22R        6414.40   -5134.40  55660.10  111231.30 
367-22R        6424.50   -5144.50  55660.20  111230.60 
367-22R        6434.70   -5154.70  55660.30  111230.00 
367-22R        6444.80   -5164.70  55660.40  111229.40 
367-22R        6454.90   -5174.80  55660.50  111228.80 
367-22R        6465.10   -5185.00  55660.70  111228.10 
367-22R        6475.20   -5195.10  55660.80  111227.50 
367-22R        6485.30   -5205.10  55661.00  111226.90 
367-22R        6495.50   -5215.30  55661.20  111226.30 
367-22R        6505.60   -5225.40  55661.40  111225.70 
367-22R        6515.70   -5235.50  55661.60  111225.10 
367-22R        6525.90   -5245.70  55661.80  111224.40 
367-22R        6536.00   -5255.70  55662.00  111223.90 
367-22R        6546.10   -5265.80  55662.30  111223.30 
367-22R        6556.30   -5276.00  55662.40  111222.60 
367-22R        6566.40   -5286.10  55662.60  111221.90 
367-22R        6576.50   -5296.10  55662.90  111221.30 
367-22R        6586.70   -5306.30  55663.10  111220.70 
367-22R        6596.80   -5316.40  55663.40  111220.10 
367-22R        6606.90   -5326.50  55663.70  111219.50 
367-22R        6617.10   -5336.60  55664.00  111218.90 
367-22R        6627.20   -5346.70  55664.30  111218.30 
367-22R        6637.30   -5356.80  55664.50  111217.70 
367-22R        6647.50   -5367.00  55664.80  111217.10 
367-22R        6657.60   -5377.10  55665.10  111216.50 
367-22R        6667.70   -5387.10  55665.30  111215.80 
367-22R        6677.90   -5397.30  55665.60  111215.20 
367-22R        6688.00   -5407.40  55665.90  111214.60 
367-22R        6698.10   -5417.50  55666.30  111214.00 
367-22R        6708.30   -5427.60  55666.60  111213.50 
367-22R        6718.40   -5437.70  55666.90  111212.90 
367-22R        6728.50   -5447.80  55667.30  111212.30 
367-22R        6738.70   -5458.00  55667.70  111211.80 
367-22R        6748.80   -5468.00  55668.00  111211.20 
367-22R        6758.90   -5478.10  55668.40  111210.60 
367-22R        6769.10   -5488.30  55668.80  111210.10 
367-22R        6779.20   -5498.40  55669.20  111209.50 
367-22R        6789.30   -5508.40  55669.60  111209.00 
367-22R        6799.50   -5518.60  55670.00  111208.40 
367-22R        6809.60   -5528.80  55670.40  111207.90 
367-22R        6819.70   -5538.80  55670.80  111207.30 
367-22R        6829.90   -5549.00  55671.30  111206.80 
367-22R        6840.00   -5559.10  55671.70  111206.30 
367-22R        6850.10   -5569.20  55672.20  111205.70 
367-22R        6860.30   -5579.30  55672.60  111205.20 
367-22R        6870.40   -5589.40  55673.10  111204.70 
367-22R        6880.50   -5599.50  55673.50  111204.10 
367-22R        6890.70   -5609.70  55673.90  111203.60 
367-22R        6900.80   -5619.70  55674.40  111203.00 
367-22R        6910.90   -5629.80  55674.90  111202.50 
367-22R        6921.10   -5640.00  55675.30  111202.00 
367-22R        6931.20   -5650.10  55675.80  111201.50 
367-22R        6941.30   -5660.20  55676.20  111200.90 
367-22R        6951.50   -5670.30  55676.70  111200.40 
367-22R        6961.60   -5680.40  55677.20  111199.90 
367-22R        6971.70   -5690.50  55677.70  111199.40 
367-22R        6981.90   -5700.60  55678.20  111198.90 
367-22R        6992.00   -5710.70  55678.70  111198.40 
367-22R        7002.10   -5720.80  55679.20  111197.90 
367-22R        7012.30   -5731.00  55679.70  111197.50 
367-22R        7022.40   -5741.10  55680.20  111197.00 
367-22R        7032.50   -5751.10  55680.70  111196.60 
367-22R        7042.70   -5761.30  55681.20  111196.20 
367-22R        7052.80   -5771.40  55681.80  111195.80 
367-22R        7062.90   -5781.50  55682.30  111195.50 
367-22R        7073.10   -5791.70  55682.90  111195.10 
367-22R        7083.20   -5801.70  55683.40  111194.70 
367-22R        7093.30   -5811.80  55683.90  111194.40 
367-22R        7103.50   -5822.00  55684.40  111194.00 
367-22R        7113.60   -5832.10  55684.90  111193.60 
367-22R        7123.70   -5842.20  55685.40  111193.20 
367-22R        7133.90   -5852.40  55685.90  111192.80 
367-22R        7144.00   -5862.40  55686.40  111192.40 
367-22R        7154.10   -5872.50  55686.80  111192.00 
367-22R        7164.30   -5882.70  55687.30  111191.70 
367-22R        7174.40   -5892.80  55687.80  111191.40 
367-22R        7184.50   -5902.90  55688.20  111191.10 
367-22R        7194.70   -5913.00  55688.60  111190.80 
367-22R        7204.80   -5923.10  55689.00  111190.40 
367-22R        7214.90   -5933.10  55689.40  111190.10 
367-22R        7225.10   -5943.30  55689.90  111189.70 
367-22R        7235.20   -5953.40  55690.30  111189.40 
367-22R        7245.30   -5963.50  55690.70  111189.10 
367-22R        7255.50   -5973.70  55691.20  111188.80 
367-22R        7265.60   -5983.80  55691.70  111188.50 
367-22R        7275.70   -5993.80  55692.10  111188.20 
367-22R        7285.90   -6004.00  55692.50  111188.00 
367-22R        7296.00   -6014.10  55692.90  111187.70 
367-22R        7306.10   -6024.20  55693.30  111187.40 
367-22R        7316.30   -6034.40  55693.70  111187.20 
367-22R        7326.40   -6044.50  55694.20  111187.00 
367-22R        7336.50   -6054.60  55694.70  111186.70 
367-22R        7346.70   -6064.80  55695.10  111186.40 
367-22R        7356.80   -6074.90  55695.60  111186.20 
367-22R        7366.90   -6085.00  55696.00  111186.00 
367-22R        7377.10   -6095.10  55696.50  111185.80 
367-22R        7387.20   -6105.20  55697.00  111185.60 
367-22R        7397.30   -6115.30  55697.60  111185.50 
367-22R        7407.50   -6125.50  55698.10  111185.30 
367-22R        7417.60   -6135.60  55698.60  111185.10 
367-22R        7427.70   -6145.70  55699.10  111184.90 
367-22R        7437.90   -6155.80  55699.70  111184.70 
367-22R        7448.00   -6165.90  55700.20  111184.60 
367-22R        7458.10   -6176.00  55700.80  111184.40 
367-22R        7468.30   -6186.20  55701.40  111184.20 
367-22R        7478.40   -6196.30  55702.00  111184.00 
367-22R        7488.50   -6206.30  55702.60  111183.90 
367-22R        7498.70   -6216.50  55703.20  111183.70 
367-22R        7508.80   -6226.60  55703.80  111183.60 
367-22R        7518.90   -6236.70  55704.50  111183.40 
367-22R        7529.10   -6246.80  55705.20  111183.20 
367-22R        7539.20   -6256.90  55705.80  111183.10 
367-22R        7549.30   -6267.00  55706.40  111183.00 
367-22R        7559.50   -6277.20  55707.10  111182.90 
367-22R        7569.60   -6287.20  55707.70  111182.70 
367-22R        7579.70   -6297.40  55708.40  111182.60 
367-22R        7589.90   -6307.50  55709.10  111182.50 
367-22R        7600.00   -6317.60  55709.70  111182.40 
367-22R        7610.10   -6327.70  55710.40  111182.30 
367-22R        7620.30   -6337.90  55711.00  111182.20 
367-22R        7630.40   -6347.90  55711.70  111182.10 
367-22R        7640.50   -6358.00  55712.40  111182.10 
367-22R        7650.70   -6368.20  55713.10  111182.00 
367-22R        7660.80   -6378.30  55713.80  111181.90 
367-22R        7670.90   -6388.30  55714.60  111181.90 
367-22R        7681.10   -6398.50  55715.30  111181.80 
367-22R        7691.20   -6408.60  55716.10  111181.80 
367-22R        7701.30   -6418.60  55717.00  111181.80 
367-22R        7711.50   -6428.80  55717.80  111181.70 
367-22R        7800.00   -6517.00  55725.40  111181.20 
316-23R        0.00      1128.00   57848.00  112128.00 
316-23R        3019.70   -1891.70  57848.00  112128.00 
316-23R        3029.90   -1901.90  57848.00  112127.60 
316-23R        3040.00   -1912.00  57848.20  112127.20 
316-23R        3050.10   -1922.10  57848.40  112126.90 
316-23R        3060.30   -1932.30  57848.50  112126.50 
316-23R        3070.40   -1942.30  57848.70  112126.20 
316-23R        3080.50   -1952.40  57848.80  112125.80 
316-23R        3090.70   -1962.60  57849.00  112125.50 
316-23R        3100.80   -1972.80  57849.10  112125.20 
316-23R        3110.90   -1982.90  57849.30  112124.90 
316-23R        3121.10   -1993.00  57849.50  112124.50 
316-23R        3131.20   -2003.10  57849.60  112124.20 
316-23R        3141.30   -2013.20  57849.80  112123.90 
316-23R        3151.50   -2023.40  57850.00  112123.50 
316-23R        3161.60   -2033.50  57850.10  112123.20 
316-23R        3171.70   -2043.60  57850.30  112122.80 
316-23R        3181.90   -2053.80  57850.50  112122.50 
316-23R        3192.00   -2063.90  57850.60  112122.10 
316-23R        3202.10   -2074.00  57850.80  112121.80 
316-23R        3212.30   -2084.20  57850.90  112121.40 
316-23R        3222.40   -2094.30  57851.10  112121.10 
316-23R        3232.50   -2104.40  57851.20  112120.80 
316-23R        3242.70   -2114.60  57851.40  112120.40 
316-23R        3252.80   -2124.70  57851.50  112120.00 
316-23R        3262.90   -2134.80  57851.70  112119.70 
316-23R        3273.10   -2145.00  57851.80  112119.30 
316-23R        3283.20   -2155.10  57852.00  112119.00 
316-23R        3293.30   -2165.20  57852.10  112118.60 
316-23R        3303.50   -2175.40  57852.30  112118.30 
316-23R        3313.60   -2185.50  57852.40  112117.90 
316-23R        3323.70   -2195.50  57852.60  112117.60 
316-23R        3333.90   -2205.70  57852.70  112117.20 
316-23R        3344.00   -2215.80  57852.90  112116.80 
316-23R        3354.10   -2225.90  57853.00  112116.50 
316-23R        3364.30   -2236.10  57853.10  112116.10 
316-23R        3374.40   -2246.20  57853.20  112115.80 
316-23R        3384.50   -2256.30  57853.30  112115.40 
316-23R        3394.70   -2266.50  57853.50  112115.00 
316-23R        3404.80   -2276.60  57853.60  112114.70 
316-23R        3414.90   -2286.70  57853.70  112114.30 
316-23R        3425.10   -2296.90  57853.80  112113.90 
316-23R        3435.20   -2306.90  57853.90  112113.50 
316-23R        3445.30   -2317.00  57854.10  112113.20 
316-23R        3455.50   -2327.20  57854.20  112112.80 
316-23R        3465.60   -2337.30  57854.20  112112.40 
316-23R        3475.70   -2347.40  57854.40  112112.00 
316-23R        3485.90   -2357.60  57854.50  112111.60 
316-23R        3496.00   -2367.70  57854.60  112111.20 
316-23R        3506.10   -2377.80  57854.70  112110.80 
316-23R        3516.30   -2388.00  57854.80  112110.40 
316-23R        3526.40   -2398.10  57854.90  112110.00 
316-23R        3536.50   -2408.20  57854.90  112109.60 
316-23R        3546.70   -2418.30  57855.00  112109.20 
316-23R        3556.80   -2428.40  57855.10  112108.80 
316-23R        3566.90   -2438.50  57855.20  112108.40 
316-23R        3577.10   -2448.70  57855.30  112108.10 
316-23R        3587.20   -2458.80  57855.40  112107.70 
316-23R        3597.30   -2468.90  57855.50  112107.30 
316-23R        3607.50   -2479.10  57855.60  112106.90 
316-23R        3617.60   -2489.20  57855.70  112106.50 
316-23R        3627.70   -2499.30  57855.80  112106.10 
316-23R        3637.90   -2509.50  57855.90  112105.70 
316-23R        3648.00   -2519.60  57856.00  112105.30 
316-23R        3658.10   -2529.70  57856.10  112104.90 
316-23R        3668.30   -2539.90  57856.30  112104.50 
316-23R        3678.40   -2550.00  57856.40  112104.10 
316-23R        3688.50   -2560.00  57856.50  112103.70 
316-23R        3698.70   -2570.10  57856.60  112103.30 
316-23R        3708.80   -2580.20  57856.80  112102.90 
316-23R        3718.90   -2590.30  57856.90  112102.60 
316-23R        3729.10   -2600.50  57857.00  112102.20 
316-23R        3739.20   -2610.60  57857.10  112101.80 
316-23R        3749.30   -2620.70  57857.20  112101.40 
316-23R        3759.50   -2630.90  57857.40  112101.00 
316-23R        3769.60   -2641.00  57857.50  112100.60 
316-23R        3779.70   -2651.10  57857.60  112100.20 
316-23R        3789.90   -2661.30  57857.80  112099.80 
316-23R        3800.00   -2671.40  57857.90  112099.50 
316-23R        3810.10   -2681.50  57858.00  112099.10 
316-23R        3820.30   -2691.70  57858.10  112098.70 
316-23R        3830.40   -2701.80  57858.30  112098.30 
316-23R        3840.50   -2711.90  57858.40  112097.90 
316-23R        3850.70   -2722.10  57858.50  112097.50 
316-23R        3860.80   -2732.20  57858.70  112097.20 
316-23R        3870.90   -2742.20  57858.80  112096.80 
316-23R        3881.10   -2752.40  57858.90  112096.40 
316-23R        3891.20   -2762.60  57859.10  112096.00 
316-23R        3901.30   -2772.70  57859.20  112095.60 
316-23R        3911.50   -2782.80  57859.30  112095.20 
